county,precinct,office,district,party,candidate,poll,abs,unknown,votes
Hartford,Hartford City 21,State Treasurer,,WF,Denise Nappier,55,1,1,57
Hartford,Hartford City 22,State Treasurer,,WF,Denise Nappier,29,1,0,30
Hartford,Hartford City 23,State Treasurer,,WF,Denise Nappier,24,0,0,24
Hartford,Hartford City 24,State Treasurer,,WF,Denise Nappier,40,6,1,47
Hartford,Hartford City CT,State Treasurer,,WF,Denise Nappier,1490,39,16,1545
Hartford,Hartford City 01,Comptroller,,Rep,Sharon McLaughlin,1,0,,1
Hartford,Hartford City 02,Comptroller,,Rep,Sharon McLaughlin,25,0,,25
Hartford,Hartford City 03,Comptroller,,Rep,Sharon McLaughlin,95,3,,98
Hartford,Hartford City 04,Comptroller,,Rep,Sharon McLaughlin,117,15,,132
Hartford,Hartford City 05,Comptroller,,Rep,Sharon McLaughlin,98,5,,103
Hartford,Hartford City 06,Comptroller,,Rep,Sharon McLaughlin,12,0,,12
Hartford,Hartford City 07,Comptroller,,Rep,Sharon McLaughlin,28,0,,28
Hartford,Hartford City 08,Comptroller,,Rep,Sharon McLaughlin,31,0,,31
Hartford,Hartford City 09,Comptroller,,Rep,Sharon McLaughlin,24,0,,24
Hartford,Hartford City 10,Comptroller,,Rep,Sharon McLaughlin,8,1,,9
Hartford,Hartford City 11,Comptroller,,Rep,Sharon McLaughlin,30,1,,31
Hartford,Hartford City 12,Comptroller,,Rep,Sharon McLaughlin,45,1,,46
Hartford,Hartford City 13,Comptroller,,Rep,Sharon McLaughlin,47,1,,48
Hartford,Hartford City 14,Comptroller,,Rep,Sharon McLaughlin,60,1,,61
Hartford,Hartford City 15,Comptroller,,Rep,Sharon McLaughlin,126,1,,127
Hartford,Hartford City 16,Comptroller,,Rep,Sharon McLaughlin,105,0,,105
Hartford,Hartford City 17,Comptroller,,Rep,Sharon McLaughlin,66,3,,69
Hartford,Hartford City 18,Comptroller,,Rep,Sharon McLaughlin,107,1,,108
Hartford,Hartford City 19,Comptroller,,Rep,Sharon McLaughlin,48,0,,48
Hartford,Hartford City 20,Comptroller,,Rep,Sharon McLaughlin,38,1,,39
Hartford,Hartford City 21,Comptroller,,Rep,Sharon McLaughlin,61,3,,64
Hartford,Hartford City 22,Comptroller,,Rep,Sharon McLaughlin,70,4,,74
Hartford,Hartford City 23,Comptroller,,Rep,Sharon McLaughlin,6,1,,7
Hartford,Hartford City 24,Comptroller,,Rep,Sharon McLaughlin,25,1,,26
Hartford,Hartford City CT,Comptroller,,Rep,Sharon McLaughlin,1273,43,,1316
Hartford,Hartford City 01,Comptroller,,Ind,Sharon McLaughlin,1,0,0,1
Hartford,Hartford City 02,Comptroller,,Ind,Sharon McLaughlin,4,0,0,4
Hartford,Hartford City 03,Comptroller,,Ind,Sharon McLaughlin,18,0,0,18
Hartford,Hartford City 04,Comptroller,,Ind,Sharon McLaughlin,7,0,0,7
Hartford,Hartford City 05,Comptroller,,Ind,Sharon McLaughlin,20,0,0,20
Hartford,Hartford City 06,Comptroller,,Ind,Sharon McLaughlin,7,0,0,7
Hartford,Hartford City 07,Comptroller,,Ind,Sharon McLaughlin,4,0,0,4
Hartford,Hartford City 08,Comptroller,,Ind,Sharon McLaughlin,6,0,0,6
Hartford,Hartford City 09,Comptroller,,Ind,Sharon McLaughlin,5,0,0,5
Hartford,Hartford City 10,Comptroller,,Ind,Sharon McLaughlin,7,0,0,7
Hartford,Hartford City 11,Comptroller,,Ind,Sharon McLaughlin,4,0,0,4
Hartford,Hartford City 12,Comptroller,,Ind,Sharon McLaughlin,9,0,0,9
Hartford,Hartford City 13,Comptroller,,Ind,Sharon McLaughlin,3,0,0,3
Hartford,Hartford City 14,Comptroller,,Ind,Sharon McLaughlin,13,1,0,14
Hartford,Hartford City 15,Comptroller,,Ind,Sharon McLaughlin,14,0,0,14
Hartford,Hartford City 16,Comptroller,,Ind,Sharon McLaughlin,8,0,0,8
Hartford,Hartford City 17,Comptroller,,Ind,Sharon McLaughlin,6,0,0,6
Hartford,Hartford City 18,Comptroller,,Ind,Sharon McLaughlin,6,0,1,7
Hartford,Hartford City 19,Comptroller,,Ind,Sharon McLaughlin,11,0,0,11
Hartford,Hartford City 20,Comptroller,,Ind,Sharon McLaughlin,17,0,0,17
Hartford,Hartford City 21,Comptroller,,Ind,Sharon McLaughlin,8,0,0,8
Hartford,Hartford City 22,Comptroller,,Ind,Sharon McLaughlin,7,0,0,7
Hartford,Hartford City 23,Comptroller,,Ind,Sharon McLaughlin,3,0,0,3
Hartford,Hartford City 24,Comptroller,,Ind,Sharon McLaughlin,17,0,0,17
Hartford,Hartford City CT,Comptroller,,Ind,Sharon McLaughlin,205,1,1,207
Hartford,Hartford City 01,Comptroller,,Dem,Kevin Lembo,56,3,0,59
Hartford,Hartford City 02,Comptroller,,Dem,Kevin Lembo,900,64,1,965
Hartford,Hartford City 03,Comptroller,,Dem,Kevin Lembo,804,19,0,823
Hartford,Hartford City 04,Comptroller,,Dem,Kevin Lembo,537,50,0,587
Hartford,Hartford City 05,Comptroller,,Dem,Kevin Lembo,697,40,0,737
Hartford,Hartford City 06,Comptroller,,Dem,Kevin Lembo,547,25,0,572
Hartford,Hartford City 07,Comptroller,,Dem,Kevin Lembo,1079,36,1,1116
Hartford,Hartford City 08,Comptroller,,Dem,Kevin Lembo,902,18,4,924
Hartford,Hartford City 09,Comptroller,,Dem,Kevin Lembo,243,13,1,257
Hartford,Hartford City 10,Comptroller,,Dem,Kevin Lembo,325,103,0,428
Hartford,Hartford City 11,Comptroller,,Dem,Kevin Lembo,196,3,0,199
Hartford,Hartford City 12,Comptroller,,Dem,Kevin Lembo,526,48,0,574
Hartford,Hartford City 13,Comptroller,,Dem,Kevin Lembo,468,12,0,480
Hartford,Hartford City 14,Comptroller,,Dem,Kevin Lembo,708,30,1,739
Hartford,Hartford City 15,Comptroller,,Dem,Kevin Lembo,666,9,0,675
Hartford,Hartford City 16,Comptroller,,Dem,Kevin Lembo,719,15,0,734
Hartford,Hartford City 17,Comptroller,,Dem,Kevin Lembo,546,11,0,557
Hartford,Hartford City 18,Comptroller,,Dem,Kevin Lembo,607,4,1,612
Hartford,Hartford City 19,Comptroller,,Dem,Kevin Lembo,496,14,4,514
Hartford,Hartford City 20,Comptroller,,Dem,Kevin Lembo,375,15,0,390
Hartford,Hartford City 21,Comptroller,,Dem,Kevin Lembo,511,16,1,528
Hartford,Hartford City 22,Comptroller,,Dem,Kevin Lembo,317,10,0,327
Hartford,Hartford City 23,Comptroller,,Dem,Kevin Lembo,206,4,0,210
Hartford,Hartford City 24,Comptroller,,Dem,Kevin Lembo,1019,65,5,1089
Hartford,Hartford City CT,Comptroller,,Dem,Kevin Lembo,13450,627,19,14096
Hartford,Hartford City 01,Comptroller,,WF,Kevin Lembo,1,0,0,1
Hartford,Hartford City 02,Comptroller,,WF,Kevin Lembo,58,1,0,59
Hartford,Hartford City 03,Comptroller,,WF,Kevin Lembo,74,1,2,77
Hartford,Hartford City 04,Comptroller,,WF,Kevin Lembo,48,2,0,50
Hartford,Hartford City 05,Comptroller,,WF,Kevin Lembo,98,3,0,101
Hartford,Hartford City 06,Comptroller,,WF,Kevin Lembo,20,3,1,24
Hartford,Hartford City 07,Comptroller,,WF,Kevin Lembo,73,5,0,78
Hartford,Hartford City 08,Comptroller,,WF,Kevin Lembo,69,1,0,70
Hartford,Hartford City 09,Comptroller,,WF,Kevin Lembo,20,0,0,20
Hartford,Hartford City 10,Comptroller,,WF,Kevin Lembo,40,2,2,44
Hartford,Hartford City 11,Comptroller,,WF,Kevin Lembo,19,0,0,19
Hartford,Hartford City 12,Comptroller,,WF,Kevin Lembo,57,0,0,57
Hartford,Hartford City 13,Comptroller,,WF,Kevin Lembo,20,0,0,20
Hartford,Hartford City 14,Comptroller,,WF,Kevin Lembo,66,1,0,67
Hartford,Hartford City 15,Comptroller,,WF,Kevin Lembo,90,2,0,92
Hartford,Hartford City 16,Comptroller,,WF,Kevin Lembo,89,1,0,90
Hartford,Hartford City 17,Comptroller,,WF,Kevin Lembo,29,1,0,30
Hartford,Hartford City 18,Comptroller,,WF,Kevin Lembo,45,2,0,47
Hartford,Hartford City 19,Comptroller,,WF,Kevin Lembo,35,0,0,35
Hartford,Hartford City 20,Comptroller,,WF,Kevin Lembo,21,2,0,23
Hartford,Hartford City 21,Comptroller,,WF,Kevin Lembo,29,0,0,29
Hartford,Hartford City 22,Comptroller,,WF,Kevin Lembo,21,0,0,21
Hartford,Hartford City 23,Comptroller,,WF,Kevin Lembo,6,0,0,6
Hartford,Hartford City 24,Comptroller,,WF,Kevin Lembo,26,4,0,30
Hartford,Hartford City CT,Comptroller,,WF,Kevin Lembo,1054,31,5,1090
Hartford,Hartford City 01,Comptroller,,Green,Rolf Maurer,0,0,,0
Hartford,Hartford City 02,Comptroller,,Green,Rolf Maurer,4,0,,4
Hartford,Hartford City 03,Comptroller,,Green,Rolf Maurer,14,0,,14
Hartford,Hartford City 04,Comptroller,,Green,Rolf Maurer,18,1,,19
Hartford,Hartford City 05,Comptroller,,Green,Rolf Maurer,24,2,,26
Hartford,Hartford City 06,Comptroller,,Green,Rolf Maurer,5,0,,5
Hartford,Hartford City 07,Comptroller,,Green,Rolf Maurer,3,0,,3
Hartford,Hartford City 08,Comptroller,,Green,Rolf Maurer,4,0,,4
Hartford,Hartford City 09,Comptroller,,Green,Rolf Maurer,7,1,,8
Hartford,Hartford City 10,Comptroller,,Green,Rolf Maurer,3,0,,3
Hartford,Hartford City 11,Comptroller,,Green,Rolf Maurer,4,0,,4
Hartford,Hartford City 12,Comptroller,,Green,Rolf Maurer,8,1,,9
Hartford,Hartford City 13,Comptroller,,Green,Rolf Maurer,10,0,,10
Hartford,Hartford City 14,Comptroller,,Green,Rolf Maurer,8,0,,8
Hartford,Hartford City 15,Comptroller,,Green,Rolf Maurer,12,0,,12
Hartford,Hartford City 16,Comptroller,,Green,Rolf Maurer,9,0,,9
Hartford,Hartford City 17,Comptroller,,Green,Rolf Maurer,8,0,,8
Hartford,Hartford City 18,Comptroller,,Green,Rolf Maurer,2,0,,2
Hartford,Hartford City 19,Comptroller,,Green,Rolf Maurer,9,0,,9
Hartford,Hartford City 20,Comptroller,,Green,Rolf Maurer,8,0,,8
Hartford,Hartford City 21,Comptroller,,Green,Rolf Maurer,12,0,,12
Hartford,Hartford City 22,Comptroller,,Green,Rolf Maurer,11,1,,12
Hartford,Hartford City 23,Comptroller,,Green,Rolf Maurer,0,0,,0
Hartford,Hartford City 24,Comptroller,,Green,Rolf Maurer,6,0,,6
Hartford,Hartford City CT,Comptroller,,Green,Rolf Maurer,189,7,,196
Hartford,Hartford City 01,Attorney General,,Rep,Kie Westby,1,0,,1
Hartford,Hartford City 02,Attorney General,,Rep,Kie Westby,21,0,,21
Hartford,Hartford City 03,Attorney General,,Rep,Kie Westby,90,4,,94
Hartford,Hartford City 04,Attorney General,,Rep,Kie Westby,95,8,,103
Hartford,Hartford City 05,Attorney General,,Rep,Kie Westby,85,3,,88
Hartford,Hartford City 06,Attorney General,,Rep,Kie Westby,10,0,,10
Hartford,Hartford City 07,Attorney General,,Rep,Kie Westby,27,0,,27
Hartford,Hartford City 08,Attorney General,,Rep,Kie Westby,27,0,,27
Hartford,Hartford City 09,Attorney General,,Rep,Kie Westby,19,0,,19
Hartford,Hartford City 10,Attorney General,,Rep,Kie Westby,5,1,,6
Hartford,Hartford City 11,Attorney General,,Rep,Kie Westby,23,1,,24
Hartford,Hartford City 12,Attorney General,,Rep,Kie Westby,39,3,,42
Hartford,Hartford City 13,Attorney General,,Rep,Kie Westby,44,1,,45
Hartford,Hartford City 14,Attorney General,,Rep,Kie Westby,57,1,,58
Hartford,Hartford City 15,Attorney General,,Rep,Kie Westby,107,1,,108
Hartford,Hartford City 16,Attorney General,,Rep,Kie Westby,90,0,,90
Hartford,Hartford City 17,Attorney General,,Rep,Kie Westby,55,3,,58
Hartford,Hartford City 18,Attorney General,,Rep,Kie Westby,92,1,,93
Hartford,Hartford City 19,Attorney General,,Rep,Kie Westby,43,0,,43
Hartford,Hartford City 20,Attorney General,,Rep,Kie Westby,37,1,,38
Hartford,Hartford City 21,Attorney General,,Rep,Kie Westby,54,2,,56
Hartford,Hartford City 22,Attorney General,,Rep,Kie Westby,48,2,,50
Hartford,Hartford City 23,Attorney General,,Rep,Kie Westby,7,1,,8
Hartford,Hartford City 24,Attorney General,,Rep,Kie Westby,23,0,,23
Hartford,Hartford City CT,Attorney General,,Rep,Kie Westby,1099,33,,1132
Hartford,Hartford City 01,Attorney General,,Ind,Kie Westby,0,0,0,0
Hartford,Hartford City 02,Attorney General,,Ind,Kie Westby,4,0,0,4
Hartford,Hartford City 03,Attorney General,,Ind,Kie Westby,15,0,0,15
Hartford,Hartford City 04,Attorney General,,Ind,Kie Westby,3,1,0,4
Hartford,Hartford City 05,Attorney General,,Ind,Kie Westby,14,0,0,14
Hartford,Hartford City 06,Attorney General,,Ind,Kie Westby,5,0,0,5
Hartford,Hartford City 07,Attorney General,,Ind,Kie Westby,4,1,1,6
Hartford,Hartford City 08,Attorney General,,Ind,Kie Westby,1,0,0,1
Hartford,Hartford City 09,Attorney General,,Ind,Kie Westby,5,0,0,5
Hartford,Hartford City 10,Attorney General,,Ind,Kie Westby,2,0,0,2
Hartford,Hartford City 11,Attorney General,,Ind,Kie Westby,8,0,0,8
Hartford,Hartford City 12,Attorney General,,Ind,Kie Westby,4,0,0,4
Hartford,Hartford City 13,Attorney General,,Ind,Kie Westby,3,0,0,3
Hartford,Hartford City 14,Attorney General,,Ind,Kie Westby,6,0,0,6
Hartford,Hartford City 15,Attorney General,,Ind,Kie Westby,12,0,0,12
Hartford,Hartford City 16,Attorney General,,Ind,Kie Westby,2,0,0,2
Hartford,Hartford City 17,Attorney General,,Ind,Kie Westby,7,0,0,7
Hartford,Hartford City 18,Attorney General,,Ind,Kie Westby,7,0,1,8
Hartford,Hartford City 19,Attorney General,,Ind,Kie Westby,8,0,0,8
Hartford,Hartford City 20,Attorney General,,Ind,Kie Westby,10,0,0,10
Hartford,Hartford City 21,Attorney General,,Ind,Kie Westby,8,1,1,10
Hartford,Hartford City 22,Attorney General,,Ind,Kie Westby,6,0,0,6
Hartford,Hartford City 23,Attorney General,,Ind,Kie Westby,1,0,0,1
Hartford,Hartford City 24,Attorney General,,Ind,Kie Westby,9,0,0,9
Hartford,Hartford City CT,Attorney General,,Ind,Kie Westby,144,3,3,150
Hartford,Hartford City 01,Attorney General,,Dem,George Jepsen,56,3,0,59
Hartford,Hartford City 02,Attorney General,,Dem,George Jepsen,904,63,0,967
Hartford,Hartford City 03,Attorney General,,Dem,George Jepsen,795,18,2,815
Hartford,Hartford City 04,Attorney General,,Dem,George Jepsen,561,56,0,617
Hartford,Hartford City 05,Attorney General,,Dem,George Jepsen,678,42,0,720
Hartford,Hartford City 06,Attorney General,,Dem,George Jepsen,550,23,0,573
Hartford,Hartford City 07,Attorney General,,Dem,George Jepsen,1021,36,0,1057
Hartford,Hartford City 08,Attorney General,,Dem,George Jepsen,850,20,0,870
Hartford,Hartford City 09,Attorney General,,Dem,George Jepsen,242,12,0,254
Hartford,Hartford City 10,Attorney General,,Dem,George Jepsen,339,101,1,441
Hartford,Hartford City 11,Attorney General,,Dem,George Jepsen,197,3,0,200
Hartford,Hartford City 12,Attorney General,,Dem,George Jepsen,541,50,0,591
Hartford,Hartford City 13,Attorney General,,Dem,George Jepsen,470,13,0,483
Hartford,Hartford City 14,Attorney General,,Dem,George Jepsen,736,29,1,766
Hartford,Hartford City 15,Attorney General,,Dem,George Jepsen,633,10,0,643
Hartford,Hartford City 16,Attorney General,,Dem,George Jepsen,719,15,0,734
Hartford,Hartford City 17,Attorney General,,Dem,George Jepsen,526,11,0,537
Hartford,Hartford City 18,Attorney General,,Dem,George Jepsen,591,4,0,595
Hartford,Hartford City 19,Attorney General,,Dem,George Jepsen,486,14,0,500
Hartford,Hartford City 20,Attorney General,,Dem,George Jepsen,368,15,0,383
Hartford,Hartford City 21,Attorney General,,Dem,George Jepsen,499,15,0,514
Hartford,Hartford City 22,Attorney General,,Dem,George Jepsen,329,13,0,342
Hartford,Hartford City 23,Attorney General,,Dem,George Jepsen,196,4,0,200
Hartford,Hartford City 24,Attorney General,,Dem,George Jepsen,1021,64,5,1090
Hartford,Hartford City CT,Attorney General,,Dem,George Jepsen,13308,634,9,13951
Hartford,Hartford City 01,Attorney General,,WF,George Jepsen,2,0,0,2
Hartford,Hartford City 02,Attorney General,,WF,George Jepsen,60,1,2,63
Hartford,Hartford City 03,Attorney General,,WF,George Jepsen,103,1,0,104
Hartford,Hartford City 04,Attorney General,,WF,George Jepsen,48,2,0,50
Hartford,Hartford City 05,Attorney General,,WF,George Jepsen,124,3,0,127
Hartford,Hartford City 06,Attorney General,,WF,George Jepsen,30,3,1,34
Hartford,Hartford City 07,Attorney General,,WF,George Jepsen,138,4,1,143
Hartford,Hartford City 08,Attorney General,,WF,George Jepsen,150,0,4,154
Hartford,Hartford City 09,Attorney General,,WF,George Jepsen,29,0,1,30
Hartford,Hartford City 10,Attorney General,,WF,George Jepsen,33,2,0,35
Hartford,Hartford City 11,Attorney General,,WF,George Jepsen,21,0,0,21
Hartford,Hartford City 12,Attorney General,,WF,George Jepsen,41,1,0,42
Hartford,Hartford City 13,Attorney General,,WF,George Jepsen,19,0,0,19
Hartford,Hartford City 14,Attorney General,,WF,George Jepsen,50,2,0,52
Hartford,Hartford City 15,Attorney General,,WF,George Jepsen,187,1,0,188
Hartford,Hartford City 16,Attorney General,,WF,George Jepsen,113,1,0,114
Hartford,Hartford City 17,Attorney General,,WF,George Jepsen,55,1,0,56
Hartford,Hartford City 18,Attorney General,,WF,George Jepsen,75,2,1,78
Hartford,Hartford City 19,Attorney General,,WF,George Jepsen,60,0,4,64
Hartford,Hartford City 20,Attorney General,,WF,George Jepsen,32,2,0,34
Hartford,Hartford City 21,Attorney General,,WF,George Jepsen,51,0,1,52
Hartford,Hartford City 22,Attorney General,,WF,George Jepsen,23,0,0,23
Hartford,Hartford City 23,Attorney General,,WF,George Jepsen,17,0,0,17
Hartford,Hartford City 24,Attorney General,,WF,George Jepsen,31,5,0,36
Hartford,Hartford City CT,Attorney General,,WF,George Jepsen,1492,31,15,1538
Hartford,Hartford City 01,Attorney General,,Green,Stephen Fournier,0,0,,0
Hartford,Hartford City 02,Attorney General,,Green,Stephen Fournier,4,0,,4
Hartford,Hartford City 03,Attorney General,,Green,Stephen Fournier,25,0,,25
Hartford,Hartford City 04,Attorney General,,Green,Stephen Fournier,32,5,,37
Hartford,Hartford City 05,Attorney General,,Green,Stephen Fournier,43,3,,46
Hartford,Hartford City 06,Attorney General,,Green,Stephen Fournier,3,0,,3
Hartford,Hartford City 07,Attorney General,,Green,Stephen Fournier,7,0,,7
Hartford,Hartford City 08,Attorney General,,Green,Stephen Fournier,5,0,,5
Hartford,Hartford City 09,Attorney General,,Green,Stephen Fournier,7,3,,10
Hartford,Hartford City 10,Attorney General,,Green,Stephen Fournier,4,0,,4
Hartford,Hartford City 11,Attorney General,,Green,Stephen Fournier,8,0,,8
Hartford,Hartford City 12,Attorney General,,Green,Stephen Fournier,14,1,,15
Hartford,Hartford City 13,Attorney General,,Green,Stephen Fournier,9,0,,9
Hartford,Hartford City 14,Attorney General,,Green,Stephen Fournier,11,0,,11
Hartford,Hartford City 15,Attorney General,,Green,Stephen Fournier,16,0,,16
Hartford,Hartford City 16,Attorney General,,Green,Stephen Fournier,22,0,,22
Hartford,Hartford City 17,Attorney General,,Green,Stephen Fournier,13,0,,13
Hartford,Hartford City 18,Attorney General,,Green,Stephen Fournier,5,0,,5
Hartford,Hartford City 19,Attorney General,,Green,Stephen Fournier,9,0,,9
Hartford,Hartford City 20,Attorney General,,Green,Stephen Fournier,11,0,,11
Hartford,Hartford City 21,Attorney General,,Green,Stephen Fournier,17,0,,17
Hartford,Hartford City 22,Attorney General,,Green,Stephen Fournier,12,1,,13
Hartford,Hartford City 23,Attorney General,,Green,Stephen Fournier,2,0,,2
Hartford,Hartford City 24,Attorney General,,Green,Stephen Fournier,8,0,,8
Hartford,Hartford City CT,Attorney General,,Green,Stephen Fournier,287,13,,300
Hartford,Hartford City CT,Governor,,Rep,Thomas Foley,1710,58,2,1770
Hartford,Hartford City CT,Governor,,Ind,Thomas Foley,136,3,2,141
Hartford,Hartford City CT,Governor,,Dem,Dannel Malloy,14840,677,51,15568
Hartford,Hartford City CT,Governor,,WF,Dannel Malloy,1185,37,2,1224
Hartford,Hartford City CT,Governor,,PC,Joe Visconti,80,5,,85
Hartford,Hartford City CT,U.S. House,1,Rep,Matthew Corey,1304,36,,1340
Hartford,Hartford City CT,U.S. House,1,Dem,John Larson,13644,649,20,14313
Hartford,Hartford City CT,U.S. House,1,WF,John Larson,1551,37,12,1600
Hartford,Hartford City CT,U.S. House,1,Green,Jeffery Russell,216,11,,227
Hartford,Hartford City CT,State Senate,1,Rep,Barbara Ruhe,822,20,,842
Hartford,Hartford City CT,State Senate,1,Dem,John Fonfara,6552,298,5,6855
Hartford,Hartford City CT,State Senate,1,WF,John Fonfara,777,15,3,795
Hartford,Hartford City CT,State Senate,1,Green,Barbara Barry,132,3,,135
Hartford,Hartford City CT,State Senate,1,PC,Alyssa Peterson,80,3,,83
Hartford,Hartford City CT,State Senate,2,Rep,Theresa Tillett,573,28,,601
Hartford,Hartford City CT,State Senate,2,Dem,Eric Coleman,6937,347,15,7299
Hartford,Hartford City CT,State Senate,2,WF,Eric Coleman,892,25,13,930
Hartford,Hartford City CT,State Representative,1,Rep,Kenneth Lerman,307,21,,328
Hartford,Hartford City CT,State Representative,1,Dem,Matthew Ritter,3367,199,,3566
Hartford,Hartford City CT,State Representative,3,Rep,Sweets Wilson,223,7,,230
Hartford,Hartford City CT,State Representative,3,Dem,Minnie Gonzalez,2072,99,,2171
Hartford,Hartford City CT,State Representative,3,PC,Victor Luna,120,6,,126
Hartford,Hartford City CT,State Representative,4,Dem,Angel Arce,1882,71,,1953
Hartford,Hartford City CT,State Representative,5,Dem,Brandon McGee,1296,84,,1380
Hartford,Hartford City CT,State Representative,6,Rep,Michael Lupo,444,7,,451
Hartford,Hartford City CT,State Representative,6,Dem,Edwin Vargas,2609,38,2,2649
Hartford,Hartford City CT,State Representative,6,WF,Edwin Vargas,357,8,0,365
Hartford,Hartford City CT,State Representative,7,Dem,Douglas McCrory,3370,223,,3593
Hartford,Hartford City CT,State Representative,7,PC,Donna Thompson-Daniel,111,2,,113
Hartford,Hartford City CT,Secretary of State,,Rep,Peter Lumaj,1370,41,0,1411
Hartford,Hartford City CT,Secretary of State,,Ind,Peter Lumaj,188,5,2,195
Hartford,Hartford City CT,Secretary of State,,Dem,Denise Merrill,13313,632,17,13962
Hartford,Hartford City CT,Secretary of State,,WF,Denise Merrill,1261,36,7,1304
Hartford,Hartford City CT,Secretary of State,,Green,Michael DeRosa,326,13,,339
Hartford,Hartford City CT,State Treasurer,,Rep,Tim Herbst,1567,55,0,1622
Hartford,Hartford City CT,State Treasurer,,Ind,Tim Herbst,290,10,1,301
Hartford,Hartford City CT,State Treasurer,,Dem,Denise Nappier,13485,645,18,14148
Hartford,Hartford City CT,State Treasurer,,WF,Denise Nappier,1490,39,16,1545
Hartford,Hartford City CT,Comptroller,,Rep,Sharon McLaughlin,1273,43,0,1316
Hartford,Hartford City CT,Comptroller,,Ind,Sharon McLaughlin,205,1,1,207
Hartford,Hartford City CT,Comptroller,,Dem,Kevin Lembo,13450,627,19,14096
Hartford,Hartford City CT,Comptroller,,WF,Kevin Lembo,1054,31,5,1090
Hartford,Hartford City CT,Comptroller,,Green,Rolf Maurer,189,7,,196
Hartford,Hartford City CT,Attorney General,,Rep,Kie Westby,1099,33,0,1132
Hartford,Hartford City CT,Attorney General,,Ind,Kie Westby,144,3,3,150
Hartford,Hartford City CT,Attorney General,,Dem,George Jepsen,13308,634,15,13957
Hartford,Hartford City CT,Attorney General,,WF,George Jepsen,1492,31,9,1532
Hartford,Hartford City CT,Attorney General,,Green,Stephen Fournier,287,13,,300